Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Soil_Type
40,-0.7301107616380083,2,10,251900.0,120100,-0.27524723767859943,-0.06841670176955893,-0.07074213419462155,0.5225,1
42,-0.7301107616380083,1,10,105200.0,24600,-0.27524723767859943,-0.20555695682975192,-0.18872141289098904,0.2746875,1
42,-0.7301107616380083,2,10,3800.0,900,-0.27524723767859943,-0.30034919856869924,-0.2702694623784578,0.224,1
43,-0.7301107616380083,1,10,75000.0,41700,-0.27524723767859943,-0.23378896571058239,-0.21300889903025488,0.474137931,1
43,-0.7301107616380083,2,10,9300.0,3100,-0.27524723767859943,-0.2952076075473559,-0.2658462447040882,0.369375,1
44,-0.7301107616380083,1,10,2102200.0,1892400,-0.27524723767859943,1.6613080012834414,1.417308713602848,1.204482759,1
45,-0.7301107616380083,4,10,326900.0,23913700,-0.27524723767859943,0.001695903066940565,-0.010425529544126922,64.51,1
46,-0.7301107616380083,1,10,113100.0,53600,-0.27524723767859943,-0.19817176245364065,-0.1823680638678036,0.51,1
46,-0.7301107616380083,2,10,200700.0,107800,-0.27524723767859943,-0.11628024000460925,-0.11191826963602589,0.557916667,1
46,-0.7301107616380083,3,10,6900.0,5200,-0.27524723767859943,-0.29745121090212395,-0.267776376052904,0.87,1
51,-0.7301107616380083,1,10,530500.0,216500,-0.27524723767859943,0.19202825432975784,0.1533139465470825,0.522121212,1
52,-0.7301107616380083,2,10,755700.0,1016300,-0.27524723767859943,0.402553035785487,0.33442460477763436,1.199666667,1
1,-0.7301107616380083,1,12,8900.0,7700,-1.5298587987852144,-0.2955815414398173,-0.26616793326222415,0.928666667,0
2,-0.7301107616380083,1,12,7000.0,7000,-1.5298587987852144,-0.2973577274290086,-0.26769595391337003,1.0,0
4,-0.7301107616380083,2,12,22000.0,74000,-1.5298587987852144,-0.2833352064617087,-0.2556326329832711,3.32,0
10,-0.7301107616380083,1,12,509000.0,2087000,-1.5298587987852144,0.17192930760996133,0.13602318654727405,3.638888889,0
15,-0.7301107616380083,2,12,5100.0,4400,-1.5298587987852144,-0.2991339134181999,-0.26922397456451586,0.845,0
16,-0.7301107616380083,1,12,4300.0,3600,-1.5298587987852144,-0.2998817812031226,-0.26986735168078785,0.82,0
17,-0.7301107616380083,4,12,27100.0,19400,-1.5298587987852144,-0.27856754933282674,-0.2515311038670375,0.8,0
23,-0.7301107616380083,1,12,154000.0,422000,-1.5298587987852144,-0.1599370219494696,-0.14947540879840054,2.883636364,0
24,-0.7301107616380083,2,12,3300.0,1600,-1.5298587987852144,-0.3008166159342759,-0.27067157307612777,0.504285714,0
26,-0.7301107616380083,1,12,15000.0,12000,-1.5298587987852144,-0.289879049579782,-0.2612621827506506,0.811666667,0
27,-0.7301107616380083,1,12,300.0,200,-1.5298587987852144,-0.3036211201277359,-0.27308423726214753,0.666666667,0
38,-0.7301107616380083,2,12,60000.0,62000,-1.5298587987852144,-0.2478114866778823,-0.22507221996035381,1.081176471,0
39,-0.7301107616380083,1,12,2800000.0,10437000,-1.5298587987852144,2.3136356766822326,1.9784944032710499,3.788823529,0
42,-0.7301107616380083,1,12,10100.0,4100,-1.5298587987852144,-0.2944597397624333,-0.26520286758781625,0.379090909,0
45,-0.7301107616380083,4,12,86000.0,5170000,-1.5298587987852144,-0.2235057836678958,-0.20416246368151567,60.966,0
51,-0.7301107616380083,1,12,3400.0,1800,-1.5298587987852144,-0.30072313246116056,-0.27059115093659375,0.633333333,0
52,-0.7301107616380083,2,12,3482000.0,14698000,-1.5298587987852144,2.951192963328801,2.5269733948928814,4.178823529,0
1,-0.7301107616380083,2,6,20377.08,30381,-0.09737640375274906,-0.2848523684453178,-0.25693781997019616,1.50625,5
4,-0.7301107616380083,2,6,2962.57,1801,-0.09737640375274906,-0.30113205721760894,-0.2709429415015573,0.61,5
15,-0.7301107616380083,2,6,17622.22,13790,-0.09737640375274906,-0.28742770724933137,-0.2591533373233623,0.859090909,5
23,-0.7301107616380083,0,6,92036.15,133582,-0.09737640375274906,-0.21786298100544466,-0.19930806270603457,1.367727273,5
24,-0.7301107616380083,2,6,2691.72,1619,-0.09737640375274906,-0.3013852572045419,-0.27116076486648516,0.5825,5
30,-0.7301107616380083,2,6,1360.19,9804,-0.09737640375274906,-0.30263001769411446,-0.2722316097810221,8.532,5
36,-0.7301107616380083,2,6,8320.97,63812,-0.09737640375274906,-0.296122838794197,-0.26663360157676785,7.845,5
36,-0.7301107616380083,5,6,10356.41,75518,-0.09737640375274906,-0.2942200387924698,-0.26499665717983717,7.2175,5
37,-0.7301107616380083,0,6,29029.16,23846,-0.09737640375274906,-0.27676410356632647,-0.2499796321200035,0.81125,5
38,-0.7301107616380083,2,6,6412.26,6335,-0.09737640375274906,-0.29790716719389665,-0.2681686269962671,0.904761905,5
39,-0.7301107616380083,0,6,153608.9,105328,-0.09737640375274906,-0.1603026357783088,-0.149789939786118,0.714,5
39,-0.7301107616380083,5,6,980642.41,901045,-0.09737640375274906,0.6128370131679955,0.5153281036189606,0.85,5
45,-0.7301107616380083,4,6,542.97,13958,-0.09737640375274906,-0.3033939833331076,-0.27288883558972177,25.71,5
52,-0.7301107616380083,2,6,57905.58,72740,-0.09737640375274906,-0.24976942323723017,-0.22675659733518166,1.257727273,5
1,-0.7301107616380083,2,15,1481.0,1054,0.7511699510972178,-0.3025170803102438,-0.2721344517942511,0.778333333,0
2,-0.7301107616380083,1,15,129.0,45,0.7511699510972178,-0.3037809768667631,-0.2732217591207507,0.44,0
4,-0.7301107616380083,2,15,2421.0,4047,0.7511699510972178,-0.30163833566295967,-0.2713784836826315,1.574285714,0
6,-0.7301107616380083,4,15,2.874,1,0.7511699510972178,-0.3038988838320646,-0.2733231923484593,0.24,0
8,-0.7301107616380083,2,15,45.0,43,0.7511699510972178,-0.30385950298418,-0.2732893137179592,0.96,0
10,-0.7301107616380083,1,15,959.0,4581,0.7511699510972178,-0.30300506403990585,-0.2725542553626185,5.295,0
12,-0.7301107616380083,4,15,52182.0,61442,0.7511699510972178,-0.255120024606039,-0.23135962282912137,1.038888889,0
14,-0.7301107616380083,1,15,9125.0,18781,0.7511699510972178,-0.2953712036253078,-0.26598698344827265,1.765555556,0
15,-0.7301107616380083,2,15,37987.0,38896,0.7511699510972178,-0.2683900036147605,-0.24277554553597164,1.038461538,0
16,-0.7301107616380083,4,15,46467.0,71469,0.7511699510972178,-0.26046260509458025,-0.23595574810348907,1.383333333,0
18,-0.7301107616380083,2,15,2785.0,1163,0.7511699510972178,-0.30129805582081987,-0.27108574709472777,0.364,0
19,-0.7301107616380083,1,15,1498.0,649,0.7511699510972178,-0.3025011881198142,-0.2721207800305303,0.5175,0
20,-0.7301107616380083,1,15,569157.0,7853203,0.7511699510972178,0.22816616053195202,0.18440273302673812,14.43941176,0
21,-0.7301107616380083,2,15,35048.0,33277,0.7511699510972178,-0.2711374828896201,-0.2451391522168757,0.838823529,0
22,-0.7301107616380083,2,15,5320.0,1430,0.7511699510972178,-0.2989282497773462,-0.26904704585754113,0.285,0
23,-0.7301107616380083,1,15,64629.0,190546,0.7511699510972178,-0.24348413670737354,-0.2213494791213253,2.584375,0
24,-0.7301107616380083,2,15,62698.0,37874,0.7511699510972178,-0.24528930257323062,-0.22290243063572668,0.574117647,0
25,-0.7301107616380083,1,15,8632.0,81843,0.7511699510972178,-0.2958320771477663,-0.26638346459617523,6.703333333,0
26,-0.7301107616380083,1,15,674.0,315,0.7511699510972178,-0.30327149193828457,-0.27278345846029045,0.484285714,0
26,-0.7301107616380083,2,15,1238.0,831,0.7511699510972178,-0.30274424514991405,-0.2723298775933187,0.607272727,0
26,-0.7301107616380083,3,15,9804.0,3249,0.7511699510972178,-0.29473645084285466,-0.2654409171208369,0.341875,0
28,-0.7301107616380083,1,15,6593.0,4249,0.7511699510972178,-0.29773820516458804,-0.26802327202127335,0.5425,0
33,-0.7301107616380083,1,15,846.0,518,0.7511699510972178,-0.30311070036452614,-0.2726451323802919,0.5125,0
35,-0.7301107616380083,2,15,14347.0,9402,0.7511699510972178,-0.29048949665922513,-0.2617873393218076,0.688125,0
36,-0.7301107616380083,4,15,320552.0,7106581,0.7511699510972178,-0.004238427806420754,-0.015530726961744795,21.12944444,0
37,-0.7301107616380083,1,15,12358.0,15118,0.7511699510972178,-0.2923488829394891,-0.2633869356771387,0.838333333,0
38,-0.7301107616380083,2,15,457495.0,342698,0.7511699510972178,0.12378064478190921,0.09460176358029102,0.707222222,0
39,-0.7301107616380083,0,15,320822.0,653044,0.7511699510972178,-0.003986022429009382,-0.015313587185003025,2.037222222,0
39,-0.7301107616380083,3,15,1376387.0,4257111,0.7511699510972178,0.982792800733426,0.8335943699869885,2.857777778,0
39,-0.7301107616380083,5,15,4086404.0,9974734,0.7511699510972178,3.5162108145219446,3.0130480231219154,2.336111111,0
40,-0.7301107616380083,2,15,419.0,462,0.7511699510972178,-0.30350987479472863,-0.2729885349161021,0.8075,0
41,-0.7301107616380083,4,15,1526.0,7658,0.7511699510972178,-0.3024750127473419,-0.27209826183146074,5.045,0
42,-0.7301107616380083,4,15,148267.0,125041,0.7511699510972178,-0.1652964294631716,-0.15408601005788436,0.761764706,0
43,-0.7301107616380083,1,15,2249.0,1627,0.7511699510972178,-0.3017991272367181,-0.27151680976263004,0.81125,0
43,-0.7301107616380083,2,15,750.0,1034,0.7511699510972178,-0.3032004444987169,-0.2727223376342446,1.245,0
44,-0.7301107616380083,1,15,540.0,305,0.7511699510972178,-0.30339675979225905,-0.27289122412726596,0.5375,0
45,-0.7301107616380083,4,15,15647.0,1033235,0.7511699510972178,-0.2892742115087258,-0.26074185150786566,64.3,0
46,-0.7301107616380083,1,15,8541.0,11211,0.7511699510972178,-0.29591714710830136,-0.26645664874315117,1.073333333,0
49,-0.7301107616380083,4,15,15058.0,20060,0.7511699510972178,-0.2898248291653751,-0.2612155379097209,0.695,0
50,-0.7301107616380083,4,15,12400.0,24478,0.7511699510972178,-0.29230961988078064,-0.2633531583785344,1.850555556,0
51,-0.7301107616380083,1,15,47508.0,32022,0.7511699510972178,-0.25948944213944963,-0.2351185536309402,0.653333333,0
51,-0.7301107616380083,2,15,11425.0,8398,0.7511699510972178,-0.29322108374365513,-0.26413727423899086,0.671818182,0
52,-0.7301107616380083,2,15,400093.0,841471,0.7511699510972178,0.07011926154424597,0.04843784704498845,2.104444444,0
1,-0.5768138265029313,1,2,34204.0,45211,-0.5391255736056325,-0.26850880286799145,-0.24581791507454262,1.288108108,0
2,-0.5768138265029313,1,2,4338.0,4591,-0.5391255736056325,-0.29941280238570034,-0.26983679126776494,1.044615385,0
3,-0.5768138265029313,4,2,15596.0,239311,-0.5391255736056325,-0.28776352807476596,-0.26078286679902796,17.24727273,0
4,-0.5768138265029313,2,2,16001.0,16563,-0.5391255736056325,-0.2873444522090768,-0.2604571571339153,0.989473684,0
8,-0.5768138265029313,1,2,164.0,154,-0.5391255736056325,-0.30373187069035834,-0.2731936113719138,0.965,0
9,-0.5768138265029313,4,2,2227.0,1749,-0.5391255736056325,-0.3015971706634035,-0.2715345026333275,0.8034375,0
12,-0.5768138265029313,4,2,3107.0,3029,-0.5391255736056325,-0.30068658606635057,-0.27082678780542835,0.936774194,0
13,-0.5768138265029313,4,2,2711.0,4003,-0.5391255736056325,-0.3010963491350244,-0.27114525947798296,1.476774194,0
14,-0.5768138265029313,4,2,824.0,1243,-0.5391255736056325,-0.3030489322425687,-0.27266282525098945,1.53,0
15,-0.5768138265029313,2,2,62693.0,58905,-0.5391255736056325,-0.2390296612936257,-0.22290645174270338,0.958333333,0
16,-0.5768138265029313,1,2,911.0,450,-0.5391255736056325,-0.3029589085380873,-0.27259285798959487,0.495,0
18,-0.5768138265029313,1,2,11744.0,10101,-0.5391255736056325,-0.29174940519732057,-0.2638807276138774,0.8425,0
19,-0.5768138265029313,1,2,4112.0,4236,-0.5391255736056325,-0.2996466570663071,-0.2700185453031117,1.033,0
20,-0.5768138265029313,1,2,131049.0,1329252,-0.5391255736056325,-0.16829793320708888,-0.16793309404284723,11.93454545,0
21,-0.5768138265029313,2,2,99047.0,78799,-0.5391255736056325,-0.20141216988309904,-0.19366978713651564,0.734473684,0
22,-0.5768138265029313,2,2,27135.0,23227,-0.5391255736056325,-0.27582348754590896,-0.25150295611820056,0.851315789,0
23,-0.5768138265029313,1,2,276983.0,456105,-0.5391255736056325,-0.017291964358989786,-0.05056984893531013,1.619210526,0
23,-0.5768138265029313,2,2,212073.0,637203,-0.5391255736056325,-0.0844579259438851,-0.10277185970682487,2.773611111,0
23,-0.5768138265029313,3,2,175218.0,426534,-0.5391255736056325,-0.12259382972159757,-0.13241143923207793,2.363611111,0
24,-0.5768138265029313,2,2,159358.0,117763,-0.5391255736056325,-0.1390050475730294,-0.1451663905621692,0.673421053,0
25,-0.5768138265029313,1,2,14532.0,143039,-0.5391255736056325,-0.2888645076330209,-0.26163855836366967,8.899565217,0
26,-0.5768138265029313,1,2,8247.0,4898,-0.5391255736056325,-0.2953679442153821,-0.26669308983338114,0.563714286,0
26,-0.5768138265029313,3,2,163458.0,93615,-0.5391255736056325,-0.13476255115494173,-0.1418690828412755,0.591388889,0
30,-0.5768138265029313,4,2,18401.0,160656,-0.5391255736056325,-0.2848610396716596,-0.25852702578509945,8.135263158,0
31,-0.5768138265029313,2,2,2978.0,2257,-0.5391255736056325,-0.30082006949023676,-0.2709305323654272,0.847619048,0
33,-0.5768138265029313,1,2,1380.0,756,-0.5391255736056325,-0.302473608338067,-0.2722156781551804,0.505,0
35,-0.5768138265029313,2,2,24579.0,22618,-0.5391255736056325,-0.27846832189825826,-0.2535585460046894,0.925526316,0
36,-0.5768138265029313,4,2,140539.0,1225728,-0.5391255736056325,-0.15847810613205182,-0.16030103300107132,8.786842105,0
37,-0.5768138265029313,1,2,14237.0,12825,-0.5391255736056325,-0.28916976042407844,-0.26187580367529495,0.804137931,0
38,-0.5768138265029313,2,2,83622.0,77365,-0.5391255736056325,-0.217373269212124,-0.20607490215963403,0.894473684,0
39,-0.5768138265029313,0,2,533233.0,503448,-0.5391255736056325,0.2478640617714897,0.1555118836205465,0.962666667,0
39,-0.5768138265029313,3,2,113251.0,182827,-0.5391255736056325,-0.18671450668248507,-0.1822466264371073,1.304583333,0
39,-0.5768138265029313,5,2,2604752.0,3023010,-0.5391255736056325,2.3913791681337937,1.8214717842737198,1.035263158,0
40,-0.5768138265029313,2,2,173.0,138,-0.5391255736056325,-0.30372255789334307,-0.2731863733793557,0.8375,0
41,-0.5768138265029313,4,2,3191.0,2587,-0.5391255736056325,-0.30059966662754095,-0.2707592332082198,0.773225806,0
42,-0.5768138265029313,1,2,3188.0,2554,-0.5391255736056325,-0.30060277089321275,-0.27076164587240587,0.83037037,0
43,-0.5768138265029313,1,2,6900.0,5159,-0.5391255736056325,-0.2967617595020075,-0.267776376052904,0.767692308,0
45,-0.5768138265029313,4,2,101243.0,4240463,-0.5391255736056325,-0.19913984741136231,-0.19190371695234915,36.43151515,0
46,-0.5768138265029313,1,2,22713.0,30541,-0.5391255736056325,-0.2803991751461001,-0.25505922312839374,1.321481481,0
47,-0.5768138265029313,4,2,4397.0,68398,-0.5391255736056325,-0.2993517518274888,-0.2697893422054399,15.47413793,0
49,-0.5768138265029313,4,2,14901.0,17242,-0.5391255736056325,-0.288482682955393,-0.2613418006687892,1.151428571,0
50,-0.5768138265029313,4,2,3515.0,3417,-0.5391255736056325,-0.30026440593498965,-0.27049866547612966,0.975,0
51,-0.5768138265029313,1,2,25197.0,19443,-0.5391255736056325,-0.27782884316987333,-0.25306153718236934,0.792571429,0
52,-0.5768138265029313,2,2,2001771.0,2821120,-0.5391255736056325,1.7674414286295579,1.3365415630902542,1.349736842,0
1,-0.5768138265029313,1,3,50719.0,22470,0.16522096937852168,-0.2514198203448895,-0.23253619873050368,0.42875,5
2,-0.5768138265029313,1,3,81.0,31,0.16522096937852168,-0.303817755373944,-0.273260361747727,0.58,5
2,-0.5768138265029313,4,3,493.0,19037,0.16522096937852168,-0.3033914362216874,-0.27292902253284695,37.39071429,5
4,-0.5768138265029313,2,3,3604.0,2981,0.16522096937852168,-0.30017231272006045,-0.2704270897719444,0.877142857,5
8,-0.5768138265029313,1,3,95.0,30,0.16522096937852168,-0.30380326880080916,-0.27324910264819224,0.256666667,5
9,-0.5768138265029313,4,3,4008.0,1110,0.16522096937852168,-0.2997542716095952,-0.27010218432822714,0.258,5
10,-0.5768138265029313,1,3,248.0,392,0.16522096937852168,-0.30364495125154883,-0.2731260567747052,1.2775,5
12,-0.5768138265029313,4,3,6389.0,1666,0.16522096937852168,-0.2972905194214326,-0.2681873331859227,0.255625,5
13,-0.5768138265029313,4,3,899.0,2518,0.16522096937852168,-0.3029713256007744,-0.27260250864633895,2.986428571,5
14,-0.5768138265029313,4,3,1727.0,1582,0.16522096937852168,-0.30211454827536544,-0.27193661333099745,1.026875,5
15,-0.5768138265029313,2,3,242687.0,172249,0.16522096937852168,-0.052779929518681205,-0.07815142590988833,0.67375,5
16,-0.5768138265029313,1,3,32816.0,35525,0.16522096937852168,-0.26994504311879775,-0.24693417437127443,1.158666667,5
18,-0.5768138265029313,1,3,51006.0,16802,0.16522096937852168,-0.2511228455956234,-0.23230538719004112,0.479375,5
18,-0.5768138265029313,2,3,2860.0,790,0.16522096937852168,-0.30094217060665973,-0.2710254304900773,0.279166667,5
19,-0.5768138265029313,1,3,8455.0,5827,0.16522096937852168,-0.295152715128806,-0.26652581178315043,0.793333333,5
21,-0.5768138265029313,2,3,458064.0,208265,0.16522096937852168,0.17008254634435993,0.09505936555423945,0.456666667,5
22,-0.5768138265029313,2,3,70816.0,17495,0.16522096937852168,-0.2306243446096925,-0.21637376134835715,0.244666667,5
23,-0.5768138265029313,1,3,101587.0,109598,0.16522096937852168,-0.19878389161433255,-0.1916270647923522,1.088125,5
24,-0.5768138265029313,2,3,18857.0,6820,0.16522096937852168,-0.28438919128955037,-0.25816030082882446,0.306,5
25,-0.5768138265029313,1,3,1214.0,2385,0.16522096937852168,-0.30264537770523836,-0.2723491789068068,2.074,5
26,-0.5768138265029313,1,3,10068.0,2745,0.16522096937852168,-0.2934836549526168,-0.2652286026724671,0.25,5
26,-0.5768138265029313,2,3,6999.0,1576,0.16522096937852168,-0.2966593187348391,-0.2676967581347654,0.235384615,5
28,-0.5768138265029313,1,3,72798.0,12263,0.16522096937852168,-0.22857345975587545,-0.2147797945427934,0.163571429,5
30,-0.5768138265029313,4,3,4534.0,25491,0.16522096937852168,-0.2992099903618113,-0.26967916387427826,5.413333333,5
31,-0.5768138265029313,2,3,2617.0,436,0.16522096937852168,-0.30119361612607326,-0.2712208562891449,0.305,5
33,-0.5768138265029313,1,3,6927.0,1762,0.16522096937852168,-0.2967338211109615,-0.26775466207522985,0.2675,5
35,-0.5768138265029313,2,3,17158.0,6034,0.16522096937852168,-0.28614724041499695,-0.25952667297950704,0.329333333,5
36,-0.5768138265029313,4,3,10614.0,48548,0.16522096937852168,-0.2929186786003544,-0.2647894977906115,4.965,5
38,-0.5768138265029313,2,3,57193.0,18185,0.16522096937852168,-0.24472081502520673,-0.227329669417073,0.305625,5
39,-0.5768138265029313,1,3,3854352.0,5267537,0.16522096937852168,3.6844092959490022,2.8264268398904946,1.30375,5
40,-0.5768138265029313,2,3,960.0,232,0.16522096937852168,-0.302908205532115,-0.27255345114122315,0.189090909,5
41,-0.5768138265029313,4,3,1652.0,530,0.16522096937852168,-0.30219215491715967,-0.27199692993564795,0.326666667,5
42,-0.5768138265029313,1,3,24646.0,7293,0.16522096937852168,-0.27839899329825535,-0.2535046631712016,0.29375,5
43,-0.5768138265029313,1,3,253376.0,42413,0.16522096937852168,-0.041719430930159444,-0.06955510341509982,0.186875,5
44,-0.5768138265029313,1,3,46785.0,41879,0.16522096937852168,-0.25549054739580584,-0.23570000569977098,0.978666667,5
45,-0.5768138265029313,4,3,7422.0,18562,0.16522096937852168,-0.29622161727511925,-0.2673565724845366,2.86125,5
46,-0.5768138265029313,1,3,7795.0,2857,0.16522096937852168,-0.2958356535765957,-0.26705659790407477,0.390666667,5
47,-0.5768138265029313,4,3,2700.0,15487,0.16522096937852168,-0.3011077314424876,-0.2711541059133317,5.54375,5
49,-0.5768138265029313,4,3,29.0,15,0.16522096937852168,-0.3038715626455881,-0.27330218126028466,0.525,5
50,-0.5768138265029313,4,3,772.0,683,0.16522096937852168,-0.3031027395142127,-0.2727046447635471,1.034285714,5
51,-0.5768138265029313,1,3,111872.0,32496,0.16522096937852168,-0.18814143413627601,-0.18335564774128107,0.29875,5
51,-0.5768138265029313,2,3,5677.0,1379,0.16522096937852168,-0.2980272651408663,-0.26875993881940474,0.22,5
52,-0.5768138265029313,2,3,97074.0,85191,0.16522096937852168,-0.20345374193990076,-0.19525651594952131,1.0125,5
1,-0.5768138265029313,1,4,263700.0,276000,-0.4758094125579533,-0.031036617998369914,-0.0612523217296104,1.044347826,1
2,-0.5768138265029313,1,4,781600.0,831300,-0.4758094125579533,0.5048631124717777,0.3552539389169385,1.167142857,1
2,-0.5768138265029313,3,4,164400.0,374500,-0.4758094125579533,-0.13378781173400547,-0.14111150628686528,2.33,1
3,-0.5768138265029313,4,4,30700.0,2101700,-0.4758094125579533,-0.2721345851726205,-0.2486359068438137,66.87090909,1
8,-0.5768138265029313,1,4,341600.0,665000,-0.4758094125579533,0.049570813945295854,0.0013965249673700256,2.059545455,1
10,-0.5768138265029313,1,4,2010800.0,6871600,-0.4758094125579533,1.7767842337189403,1.3438028780687785,3.511818182,1
12,-0.5768138265029313,4,4,7500.0,6800,-0.4758094125579533,-0.2961409063676532,-0.26729384321570004,0.943,1
13,-0.5768138265029313,4,4,36100.0,263300,-0.4758094125579533,-0.2665469069634319,-0.2442931113089781,6.748125,1
15,-0.5768138265029313,2,4,125600.0,126300,-0.4758094125579533,-0.1739363144222498,-0.1723152964260545,0.9764,1
16,-0.5768138265029313,1,4,1851900.0,3204900,-0.4758094125579533,1.612361628637445,1.216012098349264,1.673181818,1
16,-0.5768138265029313,3,4,90100.0,153200,-0.4758094125579533,-0.2106701248715455,-0.20086515596062196,1.609090909,1
17,-0.5768138265029313,4,4,188100.0,108100,-0.4758094125579533,-0.1092641129270109,-0.12205145921730898,0.618181818,1
19,-0.5768138265029313,1,4,80200.0,110700,-0.4758094125579533,-0.22091420158839134,-0.20882694777448726,1.229047619,1
19,-0.5768138265029313,2,4,48900.0,46300,-0.4758094125579533,-0.25330204009720697,-0.23399907744862702,0.98,1
23,-0.5768138265029313,1,4,456900.0,722400,-0.4758094125579533,0.1688780912637126,0.09412325185006377,1.618125,1
26,-0.5768138265029313,1,4,153700.0,92400,-0.4758094125579533,-0.14485969262999038,-0.14971667521700252,0.587916667,1
27,-0.5768138265029313,1,4,46100.0,23800,-0.4758094125579533,-0.2561993547241937,-0.2362508973555788,0.510666667,1
30,-0.5768138265029313,4,4,73300.0,2057500,-0.4758094125579533,-0.2280540126334657,-0.21437607540233275,29.175,1
31,-0.5768138265029313,2,4,11300.0,10900,-0.4758094125579533,-0.2922088365167427,-0.26423780191340834,0.972307692,1
32,-0.5768138265029313,1,4,16600.0,4400,-0.4758094125579533,-0.28672463382994645,-0.2599754285181067,0.198181818,1
32,-0.5768138265029313,2,4,17200.0,21300,-0.4758094125579533,-0.2861037806955921,-0.2594928956809027,1.207272727,1
33,-0.5768138265029313,1,4,32200.0,16900,-0.4758094125579533,-0.2705824523367348,-0.24742957475080382,0.445263158,1
36,-0.5768138265029313,4,4,44600.0,1238300,-0.4758094125579533,-0.25775148756007943,-0.2374572294485887,26.46181818,1
37,-0.5768138265029313,1,4,21700.0,23200,-0.4758094125579533,-0.2814473821879349,-0.25587389940187305,1.04,1
38,-0.5768138265029313,2,4,314400.0,491800,-0.4758094125579533,0.02142547185456788,-0.020478296985876027,1.431363636,1
39,-0.5768138265029313,1,4,648300.0,1209300,-0.4758094125579533,0.3669302411227322,0.24805122691812606,1.843125,1
39,-0.5768138265029313,3,4,24600.0,74300,-0.4758094125579533,-0.2784465920385559,-0.25354165735538725,3.054444444,1
42,-0.5768138265029313,1,4,364000.0,142500,-0.4758094125579533,0.07274933096118948,0.01941108422298442,0.412727273,1
45,-0.5768138265029313,4,4,213200.0,17786000,-0.4758094125579533,-0.08329175680652294,-0.10186550219427679,75.31714286,1
49,-0.5768138265029313,4,4,65100.0,101500,-0.4758094125579533,-0.23653900546964104,-0.2209706908441202,1.41,1
51,-0.5768138265029313,1,4,92700.0,61500,-0.4758094125579533,-0.20797976128934353,-0.19877418033273817,0.733913043,1
52,-0.5768138265029313,2,4,858800.0,2319200,-0.4758094125579533,0.5847462157586969,0.417339830637181,2.5792,1
1,-0.5768138265029313,1,5,30067.0,24400,-1.2544517976963205,-0.2727895852293643,-0.2491449789870639,0.7355,0
2,-0.5768138265029313,1,5,631660.0,706000,-1.2544517976963205,0.34971191419663983,0.23466898289966967,1.3835,0
4,-0.5768138265029313,2,5,28234.0,79000,-1.2544517976963205,-0.27468629155481666,-0.250619116804722,2.0885,0
10,-0.5768138265029313,1,5,583779.0,1502000,-1.2544517976963205,0.3001667993199433,0.19616205826939853,1.185,0
12,-0.5768138265029313,4,5,1548.0,1300,-1.2544517976963205,-0.30229976946044784,-0.2720805689607633,0.612666667,0
15,-0.5768138265029313,2,5,129782.0,72000,-1.2544517976963205,-0.1696089680758004,-0.16895204255074292,0.48,0
16,-0.5768138265029313,1,5,3784.0,2900,-1.2544517976963205,-0.29998605677975415,-0.2702823299207832,0.534615385,0
18,-0.5768138265029313,1,5,5685.0,1200,-1.2544517976963205,-0.29801898709907493,-0.268753505048242,0.121666667,0
19,-0.5768138265029313,1,5,89191.0,26000,-1.2544517976963205,-0.21161071737009224,-0.20159619320898595,0.223076923,0
23,-0.5768138265029313,1,5,17469.0,36000,-1.2544517976963205,-0.2858254315403566,-0.2592765601255563,0.4965,0
24,-0.5768138265029313,2,5,5205.0,3900,-1.2544517976963205,-0.2985156696065584,-0.26913953131800517,0.779333333,0
26,-0.5768138265029313,1,5,17866.0,7700,-1.2544517976963205,-0.28541463371645887,-0.25895728423160636,0.251764706,0
27,-0.5768138265029313,1,5,3147.0,500,-1.2544517976963205,-0.3006451958573936,-0.27079461894961476,0.092,0
30,-0.5768138265029313,4,5,4044.0,92700,-1.2544517976963205,-0.299717020421534,-0.2700732323579948,18.03076923,0
35,-0.5768138265029313,2,5,1048.0,1200,-1.2544517976963205,-0.30281714707240975,-0.27248267965843326,0.72,0
36,-0.5768138265029313,4,5,12597.0,312500,-1.2544517976963205,-0.2908667589913135,-0.26319472676365246,21.80066667,0
38,-0.5768138265029313,2,5,707712.0,792800,-1.2544517976963205,0.4284071184864944,0.2958316284580618,1.174,0
39,-0.5768138265029313,1,5,1046588.0,3194000,-1.2544517976963205,0.7790608300940521,0.5683629580252756,2.940526316,0
41,-0.5768138265029313,4,5,440.0,100,-1.2544517976963205,-0.3034462782485554,-0.2729716462668,0.070909091,0
42,-0.5768138265029313,1,5,3959.0,1400,-1.2544517976963205,-0.2998049746155675,-0.27014159117659875,0.2245,0
45,-0.5768138265029313,4,5,129223.0,8310000,-1.2544517976963205,-0.1701873962459738,-0.16940160231073795,49.81526316,0
46,-0.5768138265029313,2,5,14504.0,25000,-1.2544517976963205,-0.2888934807792908,-0.2616610765627392,1.334,0
47,-0.5768138265029313,4,5,127.0,2400,-1.2544517976963205,-0.30377015663364354,-0.2732233675635414,15.14333333,0
51,-0.5768138265029313,1,5,2490.0,900,-1.2544517976963205,-0.3013250300395116,-0.2713229924063531,0.193846154,0
52,-0.5768138265029313,2,5,2302682.0,8502000,-1.2544517976963205,2.0788106576431247,1.5785406273833873,3.6065,0
